withdrawal_amount,channel_deviation_score,velocity_10m,velocity_24h,distance_from_last_terminal_km,is_off_hours,failed_auth_attempts,amount_to_avg_ratio,pattern_name,is_fraud
3200.0,0.027,0,0,1.0,0,0,0.97,Normal Baseline Cash Withdrawal,0
1000.0,0.0228,0,2,1.79,0,0,0.37,Normal Baseline Cash Withdrawal,0
3400.0,0.0242,0,1,0.86,0,0,1.28,Normal Baseline Cash Withdrawal,0
1600.0,0.0595,0,0,3.14,0,0,0.64,Normal Baseline Cash Withdrawal,0
2800.0,0.0513,0,0,0.5,1,0,1.0,Normal Baseline Cash Withdrawal,0
2600.0,0.0222,0,0,4.4,0,0,1.08,Normal Baseline Cash Withdrawal,0
1500.0,0.0039,0,0,6.47,0,0,0.66,Normal Baseline Cash Withdrawal,0
1100.0,0.04,0,1,0.33,0,0,0.33,Normal Baseline Cash Withdrawal,0
4000.0,0.0562,0,2,14.2,0,0,0.93,Normal Baseline Cash Withdrawal,0
800.0,0.0089,0,0,0.53,0,1,0.26,Normal Baseline Cash Withdrawal,0
4500.0,0.069,0,0,1.85,0,0,1.25,Normal Baseline Cash Withdrawal,0
5100.0,0.0084,0,1,2.82,0,0,1.99,Normal Baseline Cash Withdrawal,0
1400.0,0.018,0,1,7.31,0,0,0.34,Normal Baseline Cash Withdrawal,0
2300.0,0.0061,0,1,2.85,0,0,0.74,Normal Baseline Cash Withdrawal,0
2500.0,0.0029,0,0,1.74,0,0,0.58,Normal Baseline Cash Withdrawal,0
1500.0,0.0027,0,0,0.61,0,0,0.46,Normal Baseline Cash Withdrawal,0
4000.0,0.0856,0,1,0.17,0,0,1.06,Normal Baseline Cash Withdrawal,0
7100.0,0.0607,0,0,1.2,0,0,1.64,Normal Baseline Cash Withdrawal,0
1200.0,0.0251,0,0,0.6,0,0,0.39,Normal Baseline Cash Withdrawal,0
2700.0,0.0552,0,0,2.16,0,0,0.7,Normal Baseline Cash Withdrawal,0
1800.0,0.0414,0,0,1.78,0,1,0.48,Normal Baseline Cash Withdrawal,0
4800.0,0.0744,0,0,0.56,0,0,1.7,Normal Baseline Cash Withdrawal,0
1300.0,0.0642,0,3,4.11,0,0,0.43,Normal Baseline Cash Withdrawal,0
7500.0,0.0233,0,1,3.35,0,0,2.45,Normal Baseline Cash Withdrawal,0
3000.0,0.0329,0,0,0.42,0,0,1.19,Normal Baseline Cash Withdrawal,0
400.0,0.0722,0,2,0.8,0,0,0.11,Normal Baseline Cash Withdrawal,0
1700.0,0.0156,0,1,1.04,0,0,0.48,Normal Baseline Cash Withdrawal,0
1300.0,0.0021,0,0,0.1,0,0,0.32,Normal Baseline Cash Withdrawal,0
1800.0,0.0383,0,2,6.13,0,0,0.43,Normal Baseline Cash Withdrawal,0
2900.0,0.0376,1,2,0.1,0,0,0.69,Normal Baseline Cash Withdrawal,0
1200.0,0.0416,0,0,2.53,0,0,0.27,Normal Baseline Cash Withdrawal,0
800.0,0.0527,0,0,8.62,0,0,0.33,Normal Baseline Cash Withdrawal,0
2100.0,0.0076,0,0,4.71,0,0,0.48,Normal Baseline Cash Withdrawal,0
1700.0,0.0443,0,0,4.69,0,0,0.48,Normal Baseline Cash Withdrawal,0
800.0,0.0057,0,0,6.46,0,0,0.32,Normal Baseline Cash Withdrawal,0
9900.0,0.0435,0,0,2.01,0,0,3.55,Normal Baseline Cash Withdrawal,0
2000.0,0.061,0,1,0.98,0,0,0.47,Normal Baseline Cash Withdrawal,0
9600.0,0.0506,0,1,2.84,0,0,3.18,Normal Baseline Cash Withdrawal,0
2800.0,0.0173,0,1,0.13,0,0,1.09,Normal Baseline Cash Withdrawal,0
2000.0,0.0355,0,1,0.42,0,0,0.74,Normal Baseline Cash Withdrawal,0
1300.0,0.0179,0,1,0.71,0,0,0.33,Normal Baseline Cash Withdrawal,0
4600.0,0.046,0,0,0.84,0,0,1.42,Normal Baseline Cash Withdrawal,0
1100.0,0.025,1,1,0.5,0,0,0.45,Normal Baseline Cash Withdrawal,0
1300.0,0.0297,0,0,4.67,0,0,0.3,Normal Baseline Cash Withdrawal,0
5800.0,0.0075,0,1,8.15,0,0,2.49,Normal Baseline Cash Withdrawal,0
3900.0,0.0518,0,2,8.46,0,0,1.17,Normal Baseline Cash Withdrawal,0
1100.0,0.0386,0,0,2.37,0,0,0.51,Normal Baseline Cash Withdrawal,0
2300.0,0.0499,0,0,1.65,0,0,0.73,Normal Baseline Cash Withdrawal,0
1900.0,0.001,0,1,2.11,0,0,0.65,Normal Baseline Cash Withdrawal,0
5300.0,0.0562,0,1,2.0,0,0,1.25,Normal Baseline Cash Withdrawal,0
1800.0,0.0492,0,1,0.15,0,1,0.78,Normal Baseline Cash Withdrawal,0
1600.0,0.0225,0,1,0.66,0,0,0.46,Normal Baseline Cash Withdrawal,0
2400.0,0.0289,0,1,0.45,0,0,0.73,Normal Baseline Cash Withdrawal,0
1000.0,0.01,0,1,0.79,0,1,0.42,Normal Baseline Cash Withdrawal,0
3400.0,0.047,0,0,4.2,0,0,1.35,Normal Baseline Cash Withdrawal,0
1900.0,0.0281,0,1,1.88,0,0,0.59,Normal Baseline Cash Withdrawal,0
800.0,0.014,0,1,1.14,0,0,0.36,Normal Baseline Cash Withdrawal,0
1800.0,0.059,0,1,0.48,0,0,0.52,Normal Baseline Cash Withdrawal,0
1700.0,0.0386,0,1,5.24,0,0,0.39,Normal Baseline Cash Withdrawal,0
1200.0,0.0749,0,0,2.43,0,0,0.6,Normal Baseline Cash Withdrawal,0
1600.0,0.0236,0,0,1.29,0,0,0.39,Normal Baseline Cash Withdrawal,0
1200.0,0.0396,0,0,0.11,0,0,0.5,Normal Baseline Cash Withdrawal,0
3600.0,0.0089,0,0,7.89,0,0,1.65,Normal Baseline Cash Withdrawal,0
3200.0,0.0714,0,0,4.74,0,0,0.98,Normal Baseline Cash Withdrawal,0
1500.0,0.0239,0,0,5.06,0,0,0.43,Normal Baseline Cash Withdrawal,0
3300.0,0.0874,0,3,0.48,0,0,1.5,Normal Baseline Cash Withdrawal,0
1700.0,0.0735,0,2,0.3,0,0,0.85,Normal Baseline Cash Withdrawal,0
7400.0,0.0427,0,1,3.99,0,0,2.31,Normal Baseline Cash Withdrawal,0
4000.0,0.0413,0,0,0.8,0,1,0.92,Normal Baseline Cash Withdrawal,0
2200.0,0.0368,0,1,0.1,0,0,0.85,Normal Baseline Cash Withdrawal,0
4600.0,0.0028,0,0,5.16,0,0,1.17,Normal Baseline Cash Withdrawal,0
1500.0,0.0041,0,0,0.39,0,0,0.51,Normal Baseline Cash Withdrawal,0
1000.0,0.0256,0,1,9.14,0,0,0.26,Normal Baseline Cash Withdrawal,0
3900.0,0.0196,0,1,4.11,0,0,1.75,Normal Baseline Cash Withdrawal,0
2200.0,0.0658,0,0,0.1,0,0,0.91,Normal Baseline Cash Withdrawal,0
1900.0,0.05,0,0,5.56,0,0,0.77,Normal Baseline Cash Withdrawal,0
2000.0,0.0475,0,1,0.68,0,0,0.57,Normal Baseline Cash Withdrawal,0
1000.0,0.0689,0,1,2.69,0,0,0.28,Normal Baseline Cash Withdrawal,0
3200.0,0.0179,0,1,4.93,1,0,1.43,Normal Baseline Cash Withdrawal,0
1900.0,0.0158,0,1,0.56,0,0,0.62,Normal Baseline Cash Withdrawal,0
2700.0,0.0766,0,0,10.43,0,0,0.77,Normal Baseline Cash Withdrawal,0
2100.0,0.0423,0,0,0.66,0,0,0.82,Normal Baseline Cash Withdrawal,0
2000.0,0.0753,0,1,0.77,0,0,0.62,Normal Baseline Cash Withdrawal,0
4000.0,0.0424,0,0,5.82,0,0,1.66,Normal Baseline Cash Withdrawal,0
70000.0,0.4699,3,12,91.93,0,0,32.69,Cash-Digital Combination Drain (Pattern 61/62),1
2600.0,0.0216,0,1,6.53,0,0,1.1,Normal Baseline Cash Withdrawal,0
2700.0,0.0113,0,1,0.94,0,0,0.65,Normal Baseline Cash Withdrawal,0
2500.0,0.0534,0,4,10.33,0,0,1.0,Normal Baseline Cash Withdrawal,0
4300.0,0.0244,0,0,1.45,0,0,1.32,Normal Baseline Cash Withdrawal,0
1800.0,0.0493,0,0,0.21,0,0,0.7,Normal Baseline Cash Withdrawal,0
25000.0,0.5784,2,11,49.46,1,2,10.4,Nocturnal ATM Cash-Out with PIN Failures,1
2200.0,0.0058,0,4,3.1,0,0,0.51,Normal Baseline Cash Withdrawal,0
1500.0,0.0163,0,1,3.9,0,0,0.48,Normal Baseline Cash Withdrawal,0
2000.0,0.011,0,1,4.52,0,0,0.83,Normal Baseline Cash Withdrawal,0
10100.0,0.0304,0,0,2.03,0,0,3.35,Normal Baseline Cash Withdrawal,0
3800.0,0.0227,0,0,1.48,0,0,1.33,Normal Baseline Cash Withdrawal,0
4700.0,0.0179,0,0,4.1,0,0,1.3,Normal Baseline Cash Withdrawal,0
700.0,0.0263,0,1,6.68,0,0,0.16,Normal Baseline Cash Withdrawal,0
1800.0,0.0244,0,0,5.91,0,0,0.5,Normal Baseline Cash Withdrawal,0
400.0,0.0643,0,1,4.81,0,0,0.11,Normal Baseline Cash Withdrawal,0
2100.0,0.0103,0,1,0.46,0,0,0.62,Normal Baseline Cash Withdrawal,0
1600.0,0.0326,0,3,3.12,0,0,0.5,Normal Baseline Cash Withdrawal,0
4200.0,0.0656,0,0,0.95,0,0,1.93,Normal Baseline Cash Withdrawal,0
1000.0,0.0036,0,0,3.95,0,0,0.27,Normal Baseline Cash Withdrawal,0
1600.0,0.0877,0,2,2.39,0,0,0.39,Normal Baseline Cash Withdrawal,0
600.0,0.0332,0,1,1.84,0,0,0.18,Normal Baseline Cash Withdrawal,0
3000.0,0.0578,0,1,6.76,0,0,1.0,Normal Baseline Cash Withdrawal,0
3400.0,0.0251,0,0,2.29,0,0,0.94,Normal Baseline Cash Withdrawal,0
4400.0,0.0019,0,1,15.56,0,0,1.23,Normal Baseline Cash Withdrawal,0
1800.0,0.0308,0,3,2.6,1,0,0.88,Normal Baseline Cash Withdrawal,0
1800.0,0.0295,0,1,3.39,0,0,0.8,Normal Baseline Cash Withdrawal,0
400.0,0.0179,0,0,10.27,0,0,0.11,Normal Baseline Cash Withdrawal,0
2500.0,0.0589,0,0,2.62,0,0,0.67,Normal Baseline Cash Withdrawal,0
7400.0,0.0043,0,0,0.45,0,0,3.45,Normal Baseline Cash Withdrawal,0
2700.0,0.0432,0,2,3.66,0,0,1.16,Normal Baseline Cash Withdrawal,0
4400.0,0.0093,0,0,0.38,0,0,1.35,Normal Baseline Cash Withdrawal,0
2900.0,0.002,0,0,0.93,0,0,0.77,Normal Baseline Cash Withdrawal,0
2300.0,0.0638,0,0,0.71,0,0,0.62,Normal Baseline Cash Withdrawal,0
4900.0,0.0681,0,0,3.9,0,0,1.28,Normal Baseline Cash Withdrawal,0
2200.0,0.0213,0,0,1.73,0,0,1.06,Normal Baseline Cash Withdrawal,0
5500.0,0.0682,0,2,12.81,0,0,1.3,Normal Baseline Cash Withdrawal,0
1200.0,0.0063,0,1,2.01,0,0,0.31,Normal Baseline Cash Withdrawal,0
2100.0,0.0436,0,0,2.09,0,0,0.75,Normal Baseline Cash Withdrawal,0
1400.0,0.0266,0,1,2.39,0,0,0.65,Normal Baseline Cash Withdrawal,0
2600.0,0.0201,0,1,1.21,0,0,0.93,Normal Baseline Cash Withdrawal,0
2400.0,0.0349,0,0,0.15,0,0,0.63,Normal Baseline Cash Withdrawal,0
3200.0,0.0435,0,1,1.49,0,0,1.02,Normal Baseline Cash Withdrawal,0
900.0,0.0043,0,1,1.07,0,0,0.25,Normal Baseline Cash Withdrawal,0
700.0,0.085,0,3,0.89,0,0,0.24,Normal Baseline Cash Withdrawal,0
4000.0,0.0384,0,1,10.81,0,0,0.98,Normal Baseline Cash Withdrawal,0
2700.0,0.0819,0,0,3.83,0,0,0.62,Normal Baseline Cash Withdrawal,0
1000.0,0.0534,0,0,1.09,0,0,0.3,Normal Baseline Cash Withdrawal,0
2300.0,0.0746,0,1,7.13,0,0,1.11,Normal Baseline Cash Withdrawal,0
1800.0,0.0728,0,0,0.34,0,0,0.87,Normal Baseline Cash Withdrawal,0
1500.0,0.0438,0,1,1.33,0,0,0.34,Normal Baseline Cash Withdrawal,0
4400.0,0.0433,0,0,2.95,0,0,1.38,Normal Baseline Cash Withdrawal,0
5300.0,0.0181,0,0,2.48,0,0,1.44,Normal Baseline Cash Withdrawal,0
1400.0,0.0414,0,1,4.76,0,0,0.33,Normal Baseline Cash Withdrawal,0
2000.0,0.0053,0,0,0.27,0,0,0.67,Normal Baseline Cash Withdrawal,0
5200.0,0.04,0,0,4.89,0,0,2.2,Normal Baseline Cash Withdrawal,0
12400.0,0.0081,0,0,0.39,0,0,3.95,Normal Baseline Cash Withdrawal,0
4300.0,0.0586,0,2,2.06,0,0,1.11,Normal Baseline Cash Withdrawal,0
2100.0,0.0711,0,0,4.33,0,0,0.72,Normal Baseline Cash Withdrawal,0
900.0,0.0113,0,0,0.55,0,0,0.36,Normal Baseline Cash Withdrawal,0
4800.0,0.0147,0,2,0.24,0,0,1.39,Normal Baseline Cash Withdrawal,0
1900.0,0.0189,0,1,3.14,0,0,0.82,Normal Baseline Cash Withdrawal,0
1800.0,0.0588,0,3,2.63,0,0,0.4,Normal Baseline Cash Withdrawal,0
1200.0,0.0479,0,0,0.34,0,0,0.53,Normal Baseline Cash Withdrawal,0
23000.0,0.6099,4,11,707.86,1,0,6.58,Terminal Impossible Travel / Cloned Card,1
3500.0,0.0638,0,0,2.11,0,0,1.46,Normal Baseline Cash Withdrawal,0
1200.0,0.0023,0,2,3.85,0,0,0.28,Normal Baseline Cash Withdrawal,0
1700.0,0.0031,0,1,1.5,0,0,0.46,Normal Baseline Cash Withdrawal,0
1400.0,0.0055,0,1,4.24,0,0,0.4,Normal Baseline Cash Withdrawal,0
3600.0,0.0841,0,1,1.89,0,0,0.88,Normal Baseline Cash Withdrawal,0
800.0,0.0559,0,0,0.84,0,0,0.19,Normal Baseline Cash Withdrawal,0
8700.0,0.07,0,2,3.53,0,0,1.94,Normal Baseline Cash Withdrawal,0
3600.0,0.0309,0,1,2.6,0,0,1.16,Normal Baseline Cash Withdrawal,0
2200.0,0.0217,0,1,9.68,0,0,0.69,Normal Baseline Cash Withdrawal,0
900.0,0.0514,0,1,5.31,0,0,0.26,Normal Baseline Cash Withdrawal,0
1600.0,0.0224,0,1,15.59,0,0,0.59,Normal Baseline Cash Withdrawal,0
2000.0,0.0093,0,0,2.42,0,0,0.54,Normal Baseline Cash Withdrawal,0
800.0,0.018,0,2,0.47,0,0,0.28,Normal Baseline Cash Withdrawal,0
1500.0,0.0505,0,2,1.71,0,0,0.34,Normal Baseline Cash Withdrawal,0
10300.0,0.0728,0,1,4.26,0,0,4.54,Normal Baseline Cash Withdrawal,0
6400.0,0.0282,0,1,3.18,0,0,2.47,Normal Baseline Cash Withdrawal,0
2800.0,0.0212,0,3,8.56,0,0,0.73,Normal Baseline Cash Withdrawal,0
3300.0,0.0453,0,0,3.39,0,0,1.43,Normal Baseline Cash Withdrawal,0
1100.0,0.044,0,0,1.94,0,0,0.38,Normal Baseline Cash Withdrawal,0
1400.0,0.0363,0,1,2.14,0,0,0.35,Normal Baseline Cash Withdrawal,0
1800.0,0.0269,0,0,4.24,0,0,0.7,Normal Baseline Cash Withdrawal,0
4000.0,0.0388,0,1,3.13,0,0,1.05,Normal Baseline Cash Withdrawal,0
1600.0,0.0469,0,1,2.52,0,0,0.59,Normal Baseline Cash Withdrawal,0
1900.0,0.0164,0,1,3.34,0,0,0.76,Normal Baseline Cash Withdrawal,0
10400.0,0.0184,0,0,1.72,0,0,2.65,Normal Baseline Cash Withdrawal,0
1200.0,0.0426,0,0,1.51,0,0,0.29,Normal Baseline Cash Withdrawal,0
1500.0,0.0535,0,1,2.74,0,0,0.37,Normal Baseline Cash Withdrawal,0
400.0,0.0356,0,3,5.12,0,0,0.09,Normal Baseline Cash Withdrawal,0
2000.0,0.0364,0,3,5.24,0,0,0.69,Normal Baseline Cash Withdrawal,0
1000.0,0.001,0,5,5.08,0,0,0.24,Normal Baseline Cash Withdrawal,0
1500.0,0.0209,0,2,0.99,0,0,0.35,Normal Baseline Cash Withdrawal,0
1100.0,0.0157,0,1,7.56,0,0,0.31,Normal Baseline Cash Withdrawal,0
4800.0,0.0115,0,0,1.27,0,0,2.27,Normal Baseline Cash Withdrawal,0
4000.0,0.0174,0,1,0.96,0,0,0.94,Normal Baseline Cash Withdrawal,0
4600.0,0.0285,0,0,16.03,0,0,1.76,Normal Baseline Cash Withdrawal,0
11900.0,0.0021,0,1,0.56,0,0,4.33,Normal Baseline Cash Withdrawal,0
2400.0,0.0108,0,0,1.33,0,0,0.81,Normal Baseline Cash Withdrawal,0
2100.0,0.0389,0,0,2.42,0,0,0.6,Normal Baseline Cash Withdrawal,0
3300.0,0.0203,0,0,4.35,0,0,1.58,Normal Baseline Cash Withdrawal,0
1600.0,0.0759,0,2,6.04,0,0,0.6,Normal Baseline Cash Withdrawal,0
4300.0,0.042,0,1,0.66,0,0,1.22,Normal Baseline Cash Withdrawal,0
1400.0,0.0258,0,0,2.7,0,0,0.36,Normal Baseline Cash Withdrawal,0
2200.0,0.0598,0,0,4.06,0,0,0.7,Normal Baseline Cash Withdrawal,0
1800.0,0.0296,0,0,7.41,0,0,0.74,Normal Baseline Cash Withdrawal,0
2600.0,0.006,0,0,4.01,0,0,0.77,Normal Baseline Cash Withdrawal,0
800.0,0.0567,0,2,0.5,0,0,0.33,Normal Baseline Cash Withdrawal,0
39000.0,0.9472,1,3,105.13,1,1,15.37,Sudden Unused Channel Exploitation,1
1300.0,0.0815,0,0,5.28,0,0,0.3,Normal Baseline Cash Withdrawal,0
7600.0,0.0332,0,2,3.7,0,0,1.98,Normal Baseline Cash Withdrawal,0
1200.0,0.0396,0,2,7.0,0,0,0.29,Normal Baseline Cash Withdrawal,0
3700.0,0.0441,0,3,1.16,0,0,1.18,Normal Baseline Cash Withdrawal,0
2200.0,0.0893,0,1,6.7,0,0,0.83,Normal Baseline Cash Withdrawal,0
2400.0,0.0558,0,0,8.2,0,0,0.82,Normal Baseline Cash Withdrawal,0
3900.0,0.0409,0,0,0.1,0,0,1.16,Normal Baseline Cash Withdrawal,0
2600.0,0.0391,0,0,0.42,0,0,0.92,Normal Baseline Cash Withdrawal,0
2800.0,0.0062,0,1,1.52,0,0,1.18,Normal Baseline Cash Withdrawal,0
900.0,0.0086,0,0,1.08,0,0,0.23,Normal Baseline Cash Withdrawal,0
1200.0,0.0218,0,2,1.01,0,0,0.56,Normal Baseline Cash Withdrawal,0
4300.0,0.089,0,2,5.21,0,0,1.04,Normal Baseline Cash Withdrawal,0
1800.0,0.0328,0,1,0.8,0,0,0.59,Normal Baseline Cash Withdrawal,0
2200.0,0.0082,0,1,4.76,1,0,0.63,Normal Baseline Cash Withdrawal,0
1000.0,0.089,0,0,5.71,0,0,0.44,Normal Baseline Cash Withdrawal,0
1200.0,0.0381,0,0,2.82,0,0,0.34,Normal Baseline Cash Withdrawal,0
12800.0,0.0673,0,2,0.68,0,0,3.44,Normal Baseline Cash Withdrawal,0
3400.0,0.0269,0,1,1.92,0,0,0.89,Normal Baseline Cash Withdrawal,0
1100.0,0.0045,0,1,12.69,0,0,0.25,Normal Baseline Cash Withdrawal,0
1200.0,0.0012,0,1,5.45,0,0,0.28,Normal Baseline Cash Withdrawal,0
1100.0,0.0171,0,0,0.44,0,0,0.28,Normal Baseline Cash Withdrawal,0
8700.0,0.0376,0,2,3.02,0,0,2.66,Normal Baseline Cash Withdrawal,0
1000.0,0.0325,0,1,0.98,0,0,0.24,Normal Baseline Cash Withdrawal,0
4000.0,0.0011,0,3,2.67,0,0,1.14,Normal Baseline Cash Withdrawal,0
2200.0,0.0103,1,4,0.46,0,0,0.8,Normal Baseline Cash Withdrawal,0
2900.0,0.0054,0,1,2.62,0,0,0.91,Normal Baseline Cash Withdrawal,0
500.0,0.0005,0,2,2.04,0,0,0.13,Normal Baseline Cash Withdrawal,0
2000.0,0.0171,0,1,2.12,0,0,0.9,Normal Baseline Cash Withdrawal,0
1600.0,0.0017,0,2,0.1,0,0,0.69,Normal Baseline Cash Withdrawal,0
1500.0,0.0165,0,1,0.61,0,1,0.49,Normal Baseline Cash Withdrawal,0
5900.0,0.0073,0,1,8.01,0,0,1.36,Normal Baseline Cash Withdrawal,0
1600.0,0.0549,0,1,4.96,0,0,0.56,Normal Baseline Cash Withdrawal,0
1100.0,0.0429,0,0,0.8,0,0,0.38,Normal Baseline Cash Withdrawal,0
1300.0,0.0126,0,0,1.05,0,0,0.44,Normal Baseline Cash Withdrawal,0
5700.0,0.0156,0,0,1.21,0,0,1.54,Normal Baseline Cash Withdrawal,0
5700.0,0.0065,0,0,1.17,0,0,1.68,Normal Baseline Cash Withdrawal,0
5300.0,0.0512,0,0,0.1,0,0,2.01,Normal Baseline Cash Withdrawal,0
1500.0,0.0265,0,0,0.1,0,0,0.52,Normal Baseline Cash Withdrawal,0
1500.0,0.0705,0,0,2.38,0,0,0.53,Normal Baseline Cash Withdrawal,0
2600.0,0.0126,0,1,1.63,0,0,0.62,Normal Baseline Cash Withdrawal,0
2300.0,0.0412,0,1,3.24,0,0,0.54,Normal Baseline Cash Withdrawal,0
2400.0,0.043,0,0,0.1,0,0,0.58,Normal Baseline Cash Withdrawal,0
2100.0,0.0379,0,1,3.14,0,0,0.76,Normal Baseline Cash Withdrawal,0
4100.0,0.039,0,0,6.29,0,0,1.59,Normal Baseline Cash Withdrawal,0
1800.0,0.0806,0,1,0.84,0,0,0.5,Normal Baseline Cash Withdrawal,0
1000.0,0.0436,0,0,1.18,0,0,0.32,Normal Baseline Cash Withdrawal,0
4200.0,0.0348,0,1,5.57,0,0,1.26,Normal Baseline Cash Withdrawal,0
1800.0,0.059,0,2,2.51,0,0,0.42,Normal Baseline Cash Withdrawal,0
2000.0,0.0684,0,2,0.91,0,0,0.56,Normal Baseline Cash Withdrawal,0
1000.0,0.073,0,1,1.5,0,0,0.22,Normal Baseline Cash Withdrawal,0
3700.0,0.0456,0,1,2.03,0,0,0.98,Normal Baseline Cash Withdrawal,0
1100.0,0.0231,0,0,2.84,0,0,0.34,Normal Baseline Cash Withdrawal,0
1200.0,0.0442,0,0,2.53,0,0,0.32,Normal Baseline Cash Withdrawal,0
3600.0,0.0114,0,0,4.19,0,0,1.6,Normal Baseline Cash Withdrawal,0
1100.0,0.0627,0,2,8.69,0,0,0.28,Normal Baseline Cash Withdrawal,0
1000.0,0.0807,0,0,0.51,0,0,0.34,Normal Baseline Cash Withdrawal,0
700.0,0.0202,0,0,1.49,0,0,0.28,Normal Baseline Cash Withdrawal,0
1900.0,0.0428,0,0,2.57,0,0,0.59,Normal Baseline Cash Withdrawal,0
7800.0,0.0005,0,0,7.72,0,0,2.74,Normal Baseline Cash Withdrawal,0
4000.0,0.049,0,1,0.1,0,0,1.83,Normal Baseline Cash Withdrawal,0
5600.0,0.0499,1,1,0.1,0,0,1.32,Normal Baseline Cash Withdrawal,0
6200.0,0.0539,0,1,5.3,0,0,2.54,Normal Baseline Cash Withdrawal,0
1100.0,0.085,0,1,0.42,0,0,0.4,Normal Baseline Cash Withdrawal,0
2300.0,0.0293,0,0,0.59,0,0,0.75,Normal Baseline Cash Withdrawal,0
1800.0,0.0166,0,0,1.9,0,0,0.8,Normal Baseline Cash Withdrawal,0
2600.0,0.0346,0,0,2.18,0,0,1.24,Normal Baseline Cash Withdrawal,0
3000.0,0.047,0,1,1.3,0,0,0.77,Normal Baseline Cash Withdrawal,0
1400.0,0.0228,0,1,0.7,1,0,0.36,Normal Baseline Cash Withdrawal,0
2300.0,0.064,0,0,0.87,0,0,0.51,Normal Baseline Cash Withdrawal,0
2100.0,0.0007,0,0,1.12,0,0,0.76,Normal Baseline Cash Withdrawal,0
1200.0,0.0465,0,0,0.46,0,0,0.6,Normal Baseline Cash Withdrawal,0
6000.0,0.0181,0,2,2.54,0,0,1.75,Normal Baseline Cash Withdrawal,0
2000.0,0.0512,0,1,3.11,0,0,0.46,Normal Baseline Cash Withdrawal,0
2800.0,0.0001,0,1,1.65,0,0,0.72,Normal Baseline Cash Withdrawal,0
2100.0,0.0426,0,1,7.81,0,0,0.65,Normal Baseline Cash Withdrawal,0
3100.0,0.0521,0,1,2.59,0,0,0.84,Normal Baseline Cash Withdrawal,0
2900.0,0.0534,0,0,1.15,0,0,0.83,Normal Baseline Cash Withdrawal,0
500.0,0.0079,0,0,1.25,0,0,0.18,Normal Baseline Cash Withdrawal,0
2100.0,0.0172,0,1,0.42,0,0,0.73,Normal Baseline Cash Withdrawal,0
4200.0,0.0254,0,1,0.1,0,0,1.11,Normal Baseline Cash Withdrawal,0
3800.0,0.0574,0,0,4.33,0,0,1.26,Normal Baseline Cash Withdrawal,0
1900.0,0.064,0,3,1.99,0,0,0.44,Normal Baseline Cash Withdrawal,0
2300.0,0.0153,0,0,0.46,0,0,0.96,Normal Baseline Cash Withdrawal,0
3000.0,0.0396,0,1,2.49,0,0,0.72,Normal Baseline Cash Withdrawal,0
1300.0,0.0458,0,0,6.06,0,0,0.65,Normal Baseline Cash Withdrawal,0
2000.0,0.0151,0,0,3.55,0,0,0.53,Normal Baseline Cash Withdrawal,0
3600.0,0.0124,0,0,4.93,0,0,1.38,Normal Baseline Cash Withdrawal,0
1700.0,0.0407,0,0,7.03,0,0,0.53,Normal Baseline Cash Withdrawal,0
25000.0,0.6973,1,2,1443.02,0,1,6.59,Terminal Impossible Travel / Cloned Card,1
1100.0,0.0143,0,1,13.75,0,0,0.26,Normal Baseline Cash Withdrawal,0
2600.0,0.0586,0,0,1.59,0,0,0.87,Normal Baseline Cash Withdrawal,0
6600.0,0.0001,0,0,0.75,1,0,2.57,Normal Baseline Cash Withdrawal,0
3500.0,0.0009,0,1,3.76,0,0,1.25,Normal Baseline Cash Withdrawal,0
700.0,0.0488,0,0,1.16,0,0,0.21,Normal Baseline Cash Withdrawal,0
1600.0,0.0024,1,1,1.9,0,0,0.38,Normal Baseline Cash Withdrawal,0
2000.0,0.033,0,0,1.82,0,0,0.62,Normal Baseline Cash Withdrawal,0
3200.0,0.03,0,3,2.48,0,0,1.03,Normal Baseline Cash Withdrawal,0
2600.0,0.0022,0,0,0.97,0,0,0.65,Normal Baseline Cash Withdrawal,0
2200.0,0.0318,0,1,5.51,0,0,0.51,Normal Baseline Cash Withdrawal,0
1300.0,0.0203,0,1,1.4,0,0,0.32,Normal Baseline Cash Withdrawal,0
2600.0,0.0107,0,0,2.09,0,0,0.91,Normal Baseline Cash Withdrawal,0
4100.0,0.0644,0,0,3.47,0,0,0.97,Normal Baseline Cash Withdrawal,0
1600.0,0.014,0,3,10.2,0,0,0.39,Normal Baseline Cash Withdrawal,0
1300.0,0.0097,0,1,5.12,0,0,0.43,Normal Baseline Cash Withdrawal,0
700.0,0.0674,0,1,4.87,0,0,0.2,Normal Baseline Cash Withdrawal,0
1300.0,0.0899,0,1,3.86,1,0,0.42,Normal Baseline Cash Withdrawal,0
1800.0,0.0591,0,1,1.66,0,0,0.46,Normal Baseline Cash Withdrawal,0
1500.0,0.035,0,1,1.42,0,0,0.36,Normal Baseline Cash Withdrawal,0
2800.0,0.0056,0,1,9.58,1,0,0.7,Normal Baseline Cash Withdrawal,0
3600.0,0.0668,0,0,1.66,0,1,1.18,Normal Baseline Cash Withdrawal,0
2400.0,0.0809,0,0,3.93,0,0,1.05,Normal Baseline Cash Withdrawal,0
1800.0,0.0193,0,1,0.1,0,0,0.68,Normal Baseline Cash Withdrawal,0
1500.0,0.0453,0,0,6.74,0,0,0.44,Normal Baseline Cash Withdrawal,0
1900.0,0.0534,0,0,2.91,0,0,0.63,Normal Baseline Cash Withdrawal,0
