amount,velocity_10m,velocity_24h,distance_from_last_km,is_new_device,pattern_name,is_fraud
569.71,0,2,5.47,0,Normal Legitimate Activity,0
440.73,0,2,5.5,0,Normal Legitimate Activity,0
5044.94,0,0,0.03,1,Normal Legitimate Activity,0
966.68,1,4,17.77,0,Normal Legitimate Activity,0
9032.71,0,1,1.32,0,Normal Legitimate Activity,0
2462.43,0,2,2.57,0,Normal Legitimate Activity,0
785.21,0,1,10.3,0,Normal Legitimate Activity,0
2825.7,0,5,6.8,0,Normal Legitimate Activity,0
1382.32,0,3,5.6,0,Normal Legitimate Activity,0
850.05,0,2,2.39,0,Normal Legitimate Activity,0
1671.55,0,0,1.39,0,Normal Legitimate Activity,0
772.93,0,4,9.07,0,Normal Legitimate Activity,0
1827.68,0,0,10.35,0,Normal Legitimate Activity,0
2778.54,0,1,6.07,0,Normal Legitimate Activity,0
8410.5,2,14,2.5,0,T0_85: Sender Diversity Drop,1
610.8,0,3,10.01,0,Normal Legitimate Activity,0
2210.87,0,0,8.07,0,Normal Legitimate Activity,0
285.37,0,1,2.52,0,Normal Legitimate Activity,0
6370.44,0,1,18.15,0,Normal Legitimate Activity,0
1587.69,0,2,18.13,0,Normal Legitimate Activity,0
1947.82,0,0,0.87,1,Normal Legitimate Activity,0
1882.97,0,3,16.55,0,Normal Legitimate Activity,0
449.53,0,1,10.41,0,Normal Legitimate Activity,0
1544.98,0,2,0.05,0,Normal Legitimate Activity,0
346.43,0,0,5.76,0,Normal Legitimate Activity,0
200.19,0,1,15.13,0,Normal Legitimate Activity,0
1222.63,0,1,2.73,0,Normal Legitimate Activity,0
315.93,1,4,1.1,0,Normal Legitimate Activity,0
1290.93,0,5,3.81,0,Normal Legitimate Activity,0
588.64,0,6,16.21,0,Normal Legitimate Activity,0
3120.12,0,2,5.44,0,Normal Legitimate Activity,0
2199.38,0,2,0.29,0,Normal Legitimate Activity,0
3678.57,0,1,0.04,0,Normal Legitimate Activity,0
1493.72,0,3,0.66,0,Normal Legitimate Activity,0
2222.48,0,2,4.17,0,Normal Legitimate Activity,0
1566.06,0,4,2.9,0,Normal Legitimate Activity,0
215.99,0,1,4.0,0,Normal Legitimate Activity,0
311.17,0,5,0.36,0,Normal Legitimate Activity,0
2144.19,0,6,0.2,0,Normal Legitimate Activity,0
840.56,0,3,1.68,0,Normal Legitimate Activity,0
903.3,0,0,2.93,0,Normal Legitimate Activity,0
305.19,0,3,1.39,0,Normal Legitimate Activity,0
4591.97,1,4,6.94,0,Normal Legitimate Activity,0
167.04,0,2,4.11,0,Normal Legitimate Activity,0
1986.5,0,2,17.32,0,Normal Legitimate Activity,0
1328.78,0,3,7.0,0,Normal Legitimate Activity,0
2487.95,0,3,4.08,0,Normal Legitimate Activity,0
2110.36,0,4,3.37,0,Normal Legitimate Activity,0
876.0,0,2,5.75,0,Normal Legitimate Activity,0
1784.81,0,0,0.88,0,Normal Legitimate Activity,0
498.52,0,3,0.95,0,Normal Legitimate Activity,0
887.32,0,4,1.15,0,Normal Legitimate Activity,0
2749.07,0,1,3.57,0,Normal Legitimate Activity,0
1373.3,0,4,0.77,0,Normal Legitimate Activity,0
1955.36,0,2,2.57,0,Normal Legitimate Activity,0
337.11,0,1,4.14,0,Normal Legitimate Activity,0
1100.89,0,6,3.21,0,Normal Legitimate Activity,0
1140.37,0,4,10.41,0,Normal Legitimate Activity,0
1210.86,0,4,6.52,0,Normal Legitimate Activity,0
8224.42,0,1,13.1,0,Normal Legitimate Activity,0
6458.93,0,3,2.96,0,Normal Legitimate Activity,0
482.86,0,2,0.41,0,Normal Legitimate Activity,0
4580.92,0,2,0.88,0,Normal Legitimate Activity,0
4126.2,0,3,0.72,1,Normal Legitimate Activity,0
1895.5,0,8,0.79,0,Normal Legitimate Activity,0
325.4,0,0,9.54,0,Normal Legitimate Activity,0
618.86,0,1,24.92,0,Normal Legitimate Activity,0
2736.48,0,1,14.28,0,Normal Legitimate Activity,0
497.89,0,1,2.08,0,Normal Legitimate Activity,0
475.87,0,3,7.35,0,Normal Legitimate Activity,0
635.73,0,1,7.65,0,Normal Legitimate Activity,0
3535.96,0,2,5.4,0,Normal Legitimate Activity,0
300.35,0,1,19.52,0,Normal Legitimate Activity,0
3463.74,0,1,4.3,0,Normal Legitimate Activity,0
1464.85,0,3,8.07,0,Normal Legitimate Activity,0
1509.31,0,2,4.96,0,Normal Legitimate Activity,0
831.24,0,2,7.24,0,Normal Legitimate Activity,0
1760.04,0,5,4.44,0,Normal Legitimate Activity,0
1099.18,0,2,5.21,0,Normal Legitimate Activity,0
2378.68,0,3,2.55,0,Normal Legitimate Activity,0
665.53,0,3,2.66,0,Normal Legitimate Activity,0
391.42,0,3,0.73,0,Normal Legitimate Activity,0
1175.19,0,3,5.88,0,Normal Legitimate Activity,0
3026.98,0,2,11.98,0,Normal Legitimate Activity,0
2600.32,0,3,11.86,0,Normal Legitimate Activity,0
930.8,0,3,0.03,0,Normal Legitimate Activity,0
453.23,0,3,9.97,0,Normal Legitimate Activity,0
6612.21,0,0,6.47,0,Normal Legitimate Activity,0
4196.14,0,1,1.17,0,Normal Legitimate Activity,0
1105.43,0,4,2.22,0,Normal Legitimate Activity,0
1686.53,0,4,3.45,0,Normal Legitimate Activity,0
2896.11,0,3,11.81,0,Normal Legitimate Activity,0
479.4,0,2,0.43,0,Normal Legitimate Activity,0
932.36,0,1,0.37,0,Normal Legitimate Activity,0
660.26,0,3,1.59,0,Normal Legitimate Activity,0
9887.99,0,1,7.9,0,Normal Legitimate Activity,0
1333.12,0,0,2.18,0,Normal Legitimate Activity,0
600.79,0,4,9.93,0,Normal Legitimate Activity,0
1741.5,0,3,1.46,0,Normal Legitimate Activity,0
2346.37,0,2,18.71,0,Normal Legitimate Activity,0
2196.63,0,5,0.06,1,Normal Legitimate Activity,0
1406.87,0,1,1.53,0,Normal Legitimate Activity,0
2452.21,0,1,0.51,0,Normal Legitimate Activity,0
5176.81,1,5,1.09,1,Normal Legitimate Activity,0
1408.03,0,4,2.8,0,Normal Legitimate Activity,0
142.04,0,0,0.82,0,Normal Legitimate Activity,0
608.69,0,1,2.4,0,Normal Legitimate Activity,0
1426.31,0,2,4.65,0,Normal Legitimate Activity,0
699.52,1,4,7.14,0,Normal Legitimate Activity,0
655.88,0,1,0.78,0,Normal Legitimate Activity,0
2631.38,0,2,28.86,0,Normal Legitimate Activity,0
1722.29,0,0,0.34,0,Normal Legitimate Activity,0
1016.99,0,1,2.01,0,Normal Legitimate Activity,0
5277.29,0,2,4.87,0,Normal Legitimate Activity,0
2941.24,0,2,5.49,0,Normal Legitimate Activity,0
398.59,0,3,3.41,0,Normal Legitimate Activity,0
884.03,0,0,11.62,0,Normal Legitimate Activity,0
509.02,0,2,12.67,0,Normal Legitimate Activity,0
645.46,0,2,7.57,0,Normal Legitimate Activity,0
1550.39,0,1,5.44,0,Normal Legitimate Activity,0
209.36,0,1,5.22,0,Normal Legitimate Activity,0
1947.81,0,2,0.36,0,Normal Legitimate Activity,0
911.96,0,2,1.09,0,Normal Legitimate Activity,0
776.74,0,0,13.04,0,Normal Legitimate Activity,0
12045.78,0,2,6.84,0,Normal Legitimate Activity,0
667.65,0,6,2.07,0,Normal Legitimate Activity,0
18784.61,0,2,16.9,0,Normal Legitimate Activity,0
501.0,0,0,11.79,0,Normal Legitimate Activity,0
593.56,1,3,1.9,0,Normal Legitimate Activity,0
2942.93,0,4,44.52,0,Normal Legitimate Activity,0
2154.82,0,3,4.3,0,Normal Legitimate Activity,0
523.63,0,1,17.28,0,Normal Legitimate Activity,0
2473.4,0,2,5.54,0,Normal Legitimate Activity,0
57.3,0,4,11.66,0,Normal Legitimate Activity,0
457.98,0,2,5.2,1,Normal Legitimate Activity,0
1527.42,0,4,2.15,0,Normal Legitimate Activity,0
1592.6,0,1,10.21,0,Normal Legitimate Activity,0
2665.79,0,1,1.84,0,Normal Legitimate Activity,0
3178.53,1,4,3.76,0,Normal Legitimate Activity,0
788.27,0,6,0.27,0,Normal Legitimate Activity,0
308.54,1,4,10.74,0,Normal Legitimate Activity,0
1936.41,0,1,0.79,0,Normal Legitimate Activity,0
1070.31,0,3,1.8,0,Normal Legitimate Activity,0
1986.71,0,3,4.84,0,Normal Legitimate Activity,0
5519.4,0,3,1.17,0,Normal Legitimate Activity,0
1487.24,0,3,1.18,0,Normal Legitimate Activity,0
4217.69,0,3,2.51,0,Normal Legitimate Activity,0
1021.09,0,5,1.34,0,Normal Legitimate Activity,0
1063.28,0,2,3.13,0,Normal Legitimate Activity,0
4684.99,0,1,0.97,0,Normal Legitimate Activity,0
1769.36,0,3,4.47,0,Normal Legitimate Activity,0
1986.6,0,2,7.84,0,Normal Legitimate Activity,0
1866.39,0,1,1.92,0,Normal Legitimate Activity,0
530.38,0,3,19.43,0,Normal Legitimate Activity,0
942.98,0,1,1.11,0,Normal Legitimate Activity,0
1663.71,0,2,1.7,0,Normal Legitimate Activity,0
174.92,0,0,1.17,0,Normal Legitimate Activity,0
986.43,0,2,11.74,0,Normal Legitimate Activity,0
3267.17,0,0,4.22,0,Normal Legitimate Activity,0
22132.54,3,9,3.64,0,T0_61: Balance Pattern Change,1
1987.66,0,2,1.77,0,Normal Legitimate Activity,0
1379.84,0,1,1.85,0,Normal Legitimate Activity,0
903.29,0,1,2.33,0,Normal Legitimate Activity,0
1877.19,0,3,10.18,0,Normal Legitimate Activity,0
780.04,0,2,9.85,0,Normal Legitimate Activity,0
694.59,0,1,0.25,0,Normal Legitimate Activity,0
1165.39,0,0,1.08,0,Normal Legitimate Activity,0
785.66,0,2,5.79,0,Normal Legitimate Activity,0
422.39,0,0,1.18,0,Normal Legitimate Activity,0
1770.66,0,0,2.73,0,Normal Legitimate Activity,0
1620.77,0,1,8.48,0,Normal Legitimate Activity,0
1914.51,0,1,14.34,0,Normal Legitimate Activity,0
372.38,0,5,3.7,0,Normal Legitimate Activity,0
211.72,0,3,2.87,0,Normal Legitimate Activity,0
128.6,0,3,5.64,0,Normal Legitimate Activity,0
601.6,0,0,5.42,1,Normal Legitimate Activity,0
3410.03,0,0,0.72,0,Normal Legitimate Activity,0
4116.11,0,3,3.15,0,Normal Legitimate Activity,0
1071.88,0,2,0.71,0,Normal Legitimate Activity,0
788.59,0,1,2.44,0,Normal Legitimate Activity,0
1214.9,0,3,2.9,0,Normal Legitimate Activity,0
217572.62,4,21,33.59,1,T2_157: Single-Transaction Isolation,1
1284.87,0,2,3.44,0,Normal Legitimate Activity,0
1759.03,1,3,5.74,0,Normal Legitimate Activity,0
628.03,0,2,1.54,0,Normal Legitimate Activity,0
30235.32,7,15,15.35,1,T2_119: Beneficiary Rotation,1
769.27,0,0,22.84,0,Normal Legitimate Activity,0
300.13,0,0,2.92,0,Normal Legitimate Activity,0
301.21,0,1,0.84,0,Normal Legitimate Activity,0
943.38,0,1,0.91,0,Normal Legitimate Activity,0
1806.46,0,3,11.96,0,Normal Legitimate Activity,0
992.89,0,4,4.58,0,Normal Legitimate Activity,0
1364.54,0,0,0.86,0,Normal Legitimate Activity,0
1539.01,0,1,1.9,0,Normal Legitimate Activity,0
5875.76,0,1,0.74,0,Normal Legitimate Activity,0
276.25,0,1,3.87,0,Normal Legitimate Activity,0
473.08,0,2,0.7,0,Normal Legitimate Activity,0
1213.91,0,1,2.03,0,Normal Legitimate Activity,0
2018.46,0,4,2.3,0,Normal Legitimate Activity,0
349.16,0,1,4.59,0,Normal Legitimate Activity,0
1772.04,0,1,8.69,0,Normal Legitimate Activity,0
1798.82,0,2,3.23,0,Normal Legitimate Activity,0
1137.75,0,1,11.33,0,Normal Legitimate Activity,0
257.25,0,2,7.59,0,Normal Legitimate Activity,0
1030.75,0,2,6.01,0,Normal Legitimate Activity,0
4076.48,0,1,9.48,0,Normal Legitimate Activity,0
1246.87,0,3,3.25,0,Normal Legitimate Activity,0
2667.15,0,2,11.44,0,Normal Legitimate Activity,0
310.28,0,2,5.23,0,Normal Legitimate Activity,0
771.78,0,3,5.79,0,Normal Legitimate Activity,0
380.05,0,1,14.22,1,Normal Legitimate Activity,0
244.69,0,6,0.04,0,Normal Legitimate Activity,0
832.1,0,3,12.16,0,Normal Legitimate Activity,0
865.46,0,0,5.53,0,Normal Legitimate Activity,0
770.11,0,2,8.49,0,Normal Legitimate Activity,0
639.76,0,3,6.08,0,Normal Legitimate Activity,0
2624.46,0,0,1.68,1,Normal Legitimate Activity,0
1491.34,0,2,5.31,0,Normal Legitimate Activity,0
1193.04,0,2,2.0,0,Normal Legitimate Activity,0
138.11,0,3,5.99,0,Normal Legitimate Activity,0
429.25,0,3,1.48,0,Normal Legitimate Activity,0
708.96,0,4,0.76,0,Normal Legitimate Activity,0
1355.09,0,2,16.16,0,Normal Legitimate Activity,0
364.34,0,4,2.82,0,Normal Legitimate Activity,0
4156.61,0,1,8.48,0,Normal Legitimate Activity,0
1324.53,0,1,8.9,0,Normal Legitimate Activity,0
1365.57,0,2,2.48,0,Normal Legitimate Activity,0
1553.84,0,1,1.98,0,Normal Legitimate Activity,0
709.84,0,1,5.42,0,Normal Legitimate Activity,0
4490.44,0,2,0.09,0,Normal Legitimate Activity,0
1867.25,0,4,0.31,0,Normal Legitimate Activity,0
1142.76,0,1,1.78,0,Normal Legitimate Activity,0
459.34,0,1,27.76,0,Normal Legitimate Activity,0
18193.02,1,1,0.69,1,Normal Legitimate Activity,0
1633.1,0,4,2.7,0,Normal Legitimate Activity,0
644.7,1,2,0.84,0,Normal Legitimate Activity,0
1008.44,0,4,2.31,0,Normal Legitimate Activity,0
615.38,0,1,3.45,0,Normal Legitimate Activity,0
289.59,0,0,10.6,0,Normal Legitimate Activity,0
3412.21,0,2,13.13,0,Normal Legitimate Activity,0
510.75,0,4,3.42,1,Normal Legitimate Activity,0
829.32,0,3,11.16,0,Normal Legitimate Activity,0
948.49,0,2,1.72,0,Normal Legitimate Activity,0
1260.75,0,3,0.99,0,Normal Legitimate Activity,0
2492.91,0,4,0.23,0,Normal Legitimate Activity,0
573.24,0,1,0.4,0,Normal Legitimate Activity,0
2098.44,0,2,4.86,0,Normal Legitimate Activity,0
475.07,0,2,12.41,0,Normal Legitimate Activity,0
963.3,0,0,5.13,0,Normal Legitimate Activity,0
1329.02,1,4,2.3,0,Normal Legitimate Activity,0
859.26,0,6,0.63,0,Normal Legitimate Activity,0
1748.33,0,3,3.74,0,Normal Legitimate Activity,0
1303.06,0,0,0.06,0,Normal Legitimate Activity,0
90186.24,7,24,268.85,1,T0_9: Split Amount,1
1208.91,0,0,1.83,0,Normal Legitimate Activity,0
569.35,0,0,0.88,0,Normal Legitimate Activity,0
2950.76,0,2,14.93,0,Normal Legitimate Activity,0
2711.98,0,1,3.55,0,Normal Legitimate Activity,0
551.46,0,2,0.81,0,Normal Legitimate Activity,0
1344.35,0,3,15.99,0,Normal Legitimate Activity,0
4282.43,0,1,8.93,0,Normal Legitimate Activity,0
999.19,0,2,0.25,0,Normal Legitimate Activity,0
117.51,0,1,0.22,0,Normal Legitimate Activity,0
1021.71,1,4,6.67,0,Normal Legitimate Activity,0
5497.56,0,0,8.57,0,Normal Legitimate Activity,0
975.87,0,3,5.19,0,Normal Legitimate Activity,0
459.84,0,2,1.83,0,Normal Legitimate Activity,0
1518.53,0,0,0.75,0,Normal Legitimate Activity,0
853.14,0,1,4.96,0,Normal Legitimate Activity,0
1392.8,0,5,5.06,0,Normal Legitimate Activity,0
733.02,0,2,8.08,0,Normal Legitimate Activity,0
646.82,0,1,8.91,0,Normal Legitimate Activity,0
228.73,0,2,9.05,0,Normal Legitimate Activity,0
1204.3,0,3,10.42,0,Normal Legitimate Activity,0
459.0,0,0,15.27,0,Normal Legitimate Activity,0
5179.24,0,5,4.2,0,Normal Legitimate Activity,0
5326.89,0,1,1.39,0,Normal Legitimate Activity,0
268.57,0,2,2.99,0,Normal Legitimate Activity,0
3363.94,0,1,10.53,0,Normal Legitimate Activity,0
1374.51,0,0,13.07,0,Normal Legitimate Activity,0
601.17,0,1,7.97,0,Normal Legitimate Activity,0
511.77,0,5,1.78,0,Normal Legitimate Activity,0
386.59,0,1,5.24,0,Normal Legitimate Activity,0
610.18,0,1,7.28,0,Normal Legitimate Activity,0
701.75,0,3,5.41,0,Normal Legitimate Activity,0
1204.32,1,3,3.87,0,Normal Legitimate Activity,0
1082.18,0,1,2.17,0,Normal Legitimate Activity,0
1092.19,0,3,12.6,0,Normal Legitimate Activity,0
621.13,0,1,0.01,0,Normal Legitimate Activity,0
143.86,0,3,1.74,0,Normal Legitimate Activity,0
1246.53,0,1,0.93,0,Normal Legitimate Activity,0
438.12,0,0,0.96,0,Normal Legitimate Activity,0
1635.74,0,1,2.23,0,Normal Legitimate Activity,0
943.16,0,0,1.25,0,Normal Legitimate Activity,0
487.4,0,4,1.72,0,Normal Legitimate Activity,0
1157.24,0,3,8.91,0,Normal Legitimate Activity,0
4350.41,0,3,17.21,0,Normal Legitimate Activity,0
3783.11,0,1,10.57,0,Normal Legitimate Activity,0
2265.67,0,2,1.23,0,Normal Legitimate Activity,0
2098.31,0,2,3.46,0,Normal Legitimate Activity,0
582.76,0,3,9.41,0,Normal Legitimate Activity,0
615.25,0,1,18.28,0,Normal Legitimate Activity,0
2822.9,0,1,14.5,0,Normal Legitimate Activity,0
1295.2,0,0,6.48,0,Normal Legitimate Activity,0
816.93,0,4,0.69,0,Normal Legitimate Activity,0
820.58,0,3,8.27,0,Normal Legitimate Activity,0
5416.36,0,4,2.87,0,Normal Legitimate Activity,0
763.84,0,0,1.06,0,Normal Legitimate Activity,0
982.46,1,2,3.27,0,Normal Legitimate Activity,0
701.05,0,2,6.61,0,Normal Legitimate Activity,0
289.5,0,1,1.72,0,Normal Legitimate Activity,0
1539.02,0,4,10.99,0,Normal Legitimate Activity,0
648.71,0,1,3.29,0,Normal Legitimate Activity,0
1649.84,1,3,0.47,0,Normal Legitimate Activity,0
13766.2,7,29,13.46,1,T2_141: Digit-Similar Amount Pattern,1
1142.21,0,3,2.37,0,Normal Legitimate Activity,0
2568.32,0,2,0.92,0,Normal Legitimate Activity,0
958.93,0,4,2.83,0,Normal Legitimate Activity,0
3383.99,0,2,0.08,0,Normal Legitimate Activity,0
1089.14,0,2,3.49,0,Normal Legitimate Activity,0
6927.76,0,2,6.43,0,Normal Legitimate Activity,0
1634.1,0,0,18.09,0,Normal Legitimate Activity,0
2225.67,0,0,3.17,0,Normal Legitimate Activity,0
4826.99,0,2,5.59,0,Normal Legitimate Activity,0
610.46,0,3,4.93,0,Normal Legitimate Activity,0
325.87,0,4,2.1,0,Normal Legitimate Activity,0
464.79,0,1,1.66,0,Normal Legitimate Activity,0
798.86,0,1,1.4,0,Normal Legitimate Activity,0
1852.03,0,2,23.84,0,Normal Legitimate Activity,0
1653.04,0,2,2.16,0,Normal Legitimate Activity,0
593.09,1,4,0.67,0,Normal Legitimate Activity,0
720.34,0,1,1.98,0,Normal Legitimate Activity,0
981.3,0,1,1.99,0,Normal Legitimate Activity,0
1299.05,0,1,5.13,0,Normal Legitimate Activity,0
2398.31,0,2,5.28,0,Normal Legitimate Activity,0
335.35,0,0,7.5,0,Normal Legitimate Activity,0
10954.35,0,2,9.74,0,Normal Legitimate Activity,0
15689.78,0,2,10.29,0,Normal Legitimate Activity,0
1099.47,0,1,4.48,0,Normal Legitimate Activity,0
2496.58,0,1,4.01,0,Normal Legitimate Activity,0
299.78,1,6,15.79,0,Normal Legitimate Activity,0
4079.42,6,15,29.63,0,T2_108: Multi-Source Same Beneficiary,1
3847.7,0,2,3.16,0,Normal Legitimate Activity,0
1064.62,1,5,1.85,0,Normal Legitimate Activity,0
350.47,0,4,0.17,0,Normal Legitimate Activity,0
340.23,0,1,11.57,0,Normal Legitimate Activity,0
274.93,0,3,3.56,0,Normal Legitimate Activity,0
6980.29,0,3,7.88,1,Normal Legitimate Activity,0
3960.17,0,1,3.31,0,Normal Legitimate Activity,0
443.92,1,3,2.02,0,Normal Legitimate Activity,0
3943.58,0,2,0.35,0,Normal Legitimate Activity,0
4865.89,0,1,18.53,0,Normal Legitimate Activity,0
351.66,1,3,3.57,0,Normal Legitimate Activity,0
2052.38,0,3,4.05,0,Normal Legitimate Activity,0
742.3,0,1,2.22,0,Normal Legitimate Activity,0
1038.36,0,0,7.01,0,Normal Legitimate Activity,0
4549.4,0,1,0.31,0,Normal Legitimate Activity,0
726.31,0,2,10.83,0,Normal Legitimate Activity,0
934.77,0,0,0.09,0,Normal Legitimate Activity,0
4642.14,0,3,2.72,0,Normal Legitimate Activity,0
451.17,1,2,0.36,0,Normal Legitimate Activity,0
1054.2,0,0,24.0,0,Normal Legitimate Activity,0
1201.31,0,1,5.17,0,Normal Legitimate Activity,0
311.01,0,1,12.24,0,Normal Legitimate Activity,0
1000.73,0,2,0.46,0,Normal Legitimate Activity,0
533.97,0,1,0.52,0,Normal Legitimate Activity,0
1079.9,0,0,3.81,0,Normal Legitimate Activity,0
1154.31,0,1,3.83,0,Normal Legitimate Activity,0
1250.25,0,2,4.67,0,Normal Legitimate Activity,0
148.36,0,7,0.15,0,Normal Legitimate Activity,0
657.18,0,0,18.06,0,Normal Legitimate Activity,0
3988.54,0,5,0.6,0,Normal Legitimate Activity,0
3230.19,0,1,5.29,0,Normal Legitimate Activity,0
975.86,1,2,4.3,0,Normal Legitimate Activity,0
49314.12,3,20,7.13,1,T2_155: Frequency Synchronization,1
115.5,1,3,7.56,0,Normal Legitimate Activity,0
625.71,0,3,1.1,0,Normal Legitimate Activity,0
806.39,0,2,0.17,0,Normal Legitimate Activity,0
491.99,0,3,1.47,0,Normal Legitimate Activity,0
2255.4,0,1,5.02,0,Normal Legitimate Activity,0
218.76,0,3,4.22,0,Normal Legitimate Activity,0
469.37,0,2,0.16,0,Normal Legitimate Activity,0
896.49,0,3,1.48,0,Normal Legitimate Activity,0
1739.61,0,1,0.21,0,Normal Legitimate Activity,0
804.2,0,1,1.71,0,Normal Legitimate Activity,0
1638.17,0,2,11.28,0,Normal Legitimate Activity,0
328.85,0,1,0.68,0,Normal Legitimate Activity,0
4081.99,0,4,2.5,0,Normal Legitimate Activity,0
143.11,0,1,9.06,0,Normal Legitimate Activity,0
642.85,0,1,18.42,0,Normal Legitimate Activity,0
2321.67,0,0,0.05,0,Normal Legitimate Activity,0
305.78,0,0,3.03,0,Normal Legitimate Activity,0
3529.36,0,1,5.13,0,Normal Legitimate Activity,0
1246.99,0,5,4.07,0,Normal Legitimate Activity,0
652.13,0,2,2.99,0,Normal Legitimate Activity,0
32480.76,9,26,36.14,0,T0_66: Multiple Relay Branches,1
810.52,0,1,2.58,0,Normal Legitimate Activity,0
653.13,0,2,0.74,0,Normal Legitimate Activity,0
907.59,0,1,23.73,0,Normal Legitimate Activity,0
3136.22,0,2,4.32,0,Normal Legitimate Activity,0
435.47,0,1,8.39,0,Normal Legitimate Activity,0
4979.06,0,2,16.82,0,Normal Legitimate Activity,0
953.41,1,2,0.71,0,Normal Legitimate Activity,0
1415.4,0,0,24.1,0,Normal Legitimate Activity,0
1370.52,0,1,3.91,0,Normal Legitimate Activity,0
1642.92,0,2,15.39,0,Normal Legitimate Activity,0
1857.76,0,2,2.61,0,Normal Legitimate Activity,0
4432.55,0,1,8.74,0,Normal Legitimate Activity,0
1796.35,0,1,2.66,0,Normal Legitimate Activity,0
573.51,0,4,17.9,0,Normal Legitimate Activity,0
1349.66,0,1,6.61,0,Normal Legitimate Activity,0
465.99,0,4,1.07,0,Normal Legitimate Activity,0
1769.37,0,2,6.88,0,Normal Legitimate Activity,0
225.17,0,0,7.19,0,Normal Legitimate Activity,0
208.62,0,0,3.33,0,Normal Legitimate Activity,0
828.96,0,2,1.92,0,Normal Legitimate Activity,0
702.7,0,1,1.11,0,Normal Legitimate Activity,0
257.14,0,1,0.18,0,Normal Legitimate Activity,0
619.37,0,1,2.64,0,Normal Legitimate Activity,0
2350.77,0,5,4.38,0,Normal Legitimate Activity,0
4533.11,0,0,2.6,0,Normal Legitimate Activity,0
5286.21,3,17,55.22,0,T2_154: Synchronized Amount Pattern,1
755.4,1,2,0.71,0,Normal Legitimate Activity,0
950.68,1,4,1.43,0,Normal Legitimate Activity,0
1363.33,0,1,3.14,0,Normal Legitimate Activity,0
3153.78,0,1,27.68,0,Normal Legitimate Activity,0
1547.23,0,3,6.58,0,Normal Legitimate Activity,0
241.01,0,0,3.18,0,Normal Legitimate Activity,0
2792.75,0,2,4.62,0,Normal Legitimate Activity,0
1335.18,1,3,4.61,0,Normal Legitimate Activity,0
386.2,0,2,2.7,0,Normal Legitimate Activity,0
1353.23,0,4,7.63,0,Normal Legitimate Activity,0
337.32,0,0,1.28,0,Normal Legitimate Activity,0
363.36,0,1,8.82,0,Normal Legitimate Activity,0
3002.05,0,2,0.99,0,Normal Legitimate Activity,0
1713.78,0,2,13.76,0,Normal Legitimate Activity,0
1263.26,0,2,5.67,0,Normal Legitimate Activity,0
1220.03,0,2,6.07,0,Normal Legitimate Activity,0
447.43,0,2,3.93,0,Normal Legitimate Activity,0
745.5,0,2,7.33,0,Normal Legitimate Activity,0
3933.68,0,3,2.65,0,Normal Legitimate Activity,0
2462.7,0,2,2.37,0,Normal Legitimate Activity,0
8578.45,0,4,1.51,0,Normal Legitimate Activity,0
1797.06,0,4,1.22,0,Normal Legitimate Activity,0
3444.05,0,2,3.73,0,Normal Legitimate Activity,0
5235.25,0,3,18.28,0,Normal Legitimate Activity,0
1297.83,0,4,5.74,0,Normal Legitimate Activity,0
5721.88,0,0,2.48,0,Normal Legitimate Activity,0
923.45,1,6,5.92,0,Normal Legitimate Activity,0
1102.7,1,3,9.19,0,Normal Legitimate Activity,0
1633.6,0,1,5.1,0,Normal Legitimate Activity,0
499.38,0,1,1.87,0,Normal Legitimate Activity,0
2403.91,0,3,0.59,0,Normal Legitimate Activity,0
5412.33,0,1,4.75,0,Normal Legitimate Activity,0
4074.4,0,1,1.92,0,Normal Legitimate Activity,0
8660.46,0,1,0.98,0,Normal Legitimate Activity,0
2848.41,0,4,6.26,0,Normal Legitimate Activity,0
